,0
0,19
1,5
2,0
3,16
4,22
5,6
6,25
7,19
8,3
9,15
10,9
11,6
12,20
13,6
14,14
15,8
16,18
17,16
18,6
19,14
20,24
21,22
22,6
23,5
24,0
25,22
26,13
27,18
28,16
29,23
30,12
31,0
32,19
33,0
34,6
35,10
36,11
37,14
38,18
39,7
40,6
41,25
42,18
43,17
44,16
45,18
46,23
47,4
48,21
49,3
50,4
51,18
52,23
53,19
54,10
55,4
56,1
57,10
58,9
59,16
60,18
61,18
62,4
63,17
64,16
65,23
66,7
67,9
68,18
69,23
70,19
71,4
72,18
73,19
74,20
75,22
76,14
77,11
78,17
79,14
80,5
81,9
82,9
83,1
84,4
85,14
86,5
87,11
88,23
89,13
90,5
91,14
92,14
93,5
94,9
95,6
96,4
97,6
98,11
99,16
100,11
101,22
102,19
103,17
104,10
105,14
106,21
107,12
108,18
109,25
110,18
111,5
112,21
113,10
114,11
115,18
116,0
117,22
118,10
119,16
120,17
121,22
122,18
123,18
124,13
125,21
126,19
127,5
128,22
129,14
130,21
131,11
132,21
133,1
134,4
135,6
136,3
137,22
138,14
139,5
140,1
141,25
142,19
143,11
144,13
145,16
146,21
147,14
148,16
149,18
150,20
151,1
152,7
153,8
154,12
155,9
156,22
157,21
158,6
159,21
160,19
161,0
162,9
163,22
164,17
165,21
166,0
167,18
168,19
169,12
170,20
171,7
172,8
173,10
174,14
175,11
176,7
177,5
178,19
179,4
180,20
181,19
182,18
183,3
184,17
185,25
186,19
187,7
188,12
189,9
190,1
191,19
192,17
193,18
194,18
195,21
196,13
197,22
198,23
199,16
200,4
201,19
202,22
203,9
204,6
205,6
206,11
207,1
208,1
209,18
210,19
211,5
212,17
213,16
214,9
215,17
216,1
217,24
218,7
219,9
220,18
221,4
222,1
223,9
224,5
225,8
226,8
227,12
228,20
229,9
230,14
231,20
232,22
233,24
234,3
235,25
236,21
237,23
238,22
239,6
240,14
241,13
242,13
243,10
244,14
245,12
246,20
247,18
248,11
249,13
250,19
251,17
252,19
253,19
254,24
255,17
256,24
257,1
258,20
259,5
260,5
261,6
262,5
263,14
264,18
265,4
266,24
267,14
268,10
269,10
270,16
271,18
272,19
273,18
274,18
275,25
276,17
277,14
278,14
279,8
280,22
281,6
282,6
283,6
284,14
285,22
286,9
287,22
288,18
289,17
290,19
291,21
292,18
293,17
294,1
295,22
296,8
297,14
298,18
299,20
300,23
301,20
302,3
303,18
304,0
305,19
306,18
307,14
308,14
309,1
310,17
311,19
312,10
313,17
314,16
315,19
316,6
317,5
318,17
319,1
320,6
321,8
322,5
323,1
324,5
325,19
326,9
327,18
328,22
329,3
330,15
331,25
332,22
333,7
334,5
335,24
336,5
337,14
338,19
339,17
340,25
341,4
342,15
343,4
344,6
345,22
346,7
347,18
348,20
349,18
350,20
351,14
352,20
353,7
354,18
355,5
356,13
357,19
358,18
359,19
360,22
361,10
362,5
363,11
364,16
365,24
366,11
367,3
368,20
369,18
370,22
371,17
372,9
373,6
374,17
375,13
376,9
377,8
378,13
379,5
380,18
381,21
382,14
383,20
384,21
385,10
386,5
387,4
388,14
389,11
390,8
391,5
392,5
393,7
394,1
395,20
396,20
397,11
398,22
399,1
400,18
401,14
402,25
403,9
404,14
405,8
406,5
407,17
408,21
409,8
410,18
411,1
412,17
413,9
414,6
415,4
416,1
417,11
418,5
419,22
420,6
421,1
422,14
423,18
424,5
425,19
426,7
427,22
428,22
429,23
430,3
431,14
432,11
433,6
434,18
435,22
436,13
437,14
438,11
439,9
440,13
441,19
442,14
443,5
444,17
445,5
446,19
447,20
448,16
449,3
450,24
451,7
452,17
453,3
454,11
455,14
456,22
457,7
458,20
459,14
460,5
461,17
462,5
463,13
464,18
465,20
466,13
467,14
468,8
