,0
0,1
1,3
2,3
3,0
4,0
5,0
6,3
7,0
8,3
9,1
10,0
11,2
12,0
13,0
14,2
15,0
16,0
17,0
18,1
19,2
20,3
21,0
22,2
23,3
24,0
25,3
26,2
27,1
28,1
29,2
30,3
31,0
32,0
33,1
34,3
35,0
36,0
37,26
38,2
39,3
40,2
41,0
42,2
43,0
44,2
45,0
46,0
47,3
48,0
49,3
50,0
51,2
52,0
53,0
54,0
55,0
56,0
57,1
58,2
59,0
60,0
61,1
62,0
63,1
64,3
65,0
66,2
67,2
68,3
69,2
70,0
71,1
72,0
73,2
74,0
75,2
76,0
77,0
78,0
79,0
80,0
81,0
82,1
83,3
84,2
85,3
86,1
87,1
88,2
89,0
90,0
91,1
92,2
93,0
94,2
95,1
96,0
97,2
98,1
99,0
100,0
101,3
102,1
103,2
104,1
105,1
106,0
107,2
108,2
109,1
110,1
111,0
112,1
113,2
114,2
115,2
116,2
117,0
118,0
119,0
120,1
121,0
122,1
123,0
124,2
125,2
126,1
127,1
128,0
129,2
130,1
131,3
132,1
133,1
134,0
135,0
136,1
137,1
138,3
139,0
140,2
141,1
142,0
143,0
144,2
145,0
146,1
147,3
148,1
149,1
150,1
151,1
152,0
153,2
154,0
155,1
156,2
157,2
158,34
159,0
160,1
161,3
162,0
163,2
164,2
165,0
166,3
167,1
168,0
169,1
170,2
171,0
172,3
173,2
174,3
175,0
176,3
177,0
178,2
179,2
180,3
181,0
182,2
183,3
184,3
185,2
186,0
187,0
188,3
189,3
190,2
191,2
192,2
193,3
194,2
195,3
196,2
197,0
198,3
199,0
200,2
201,2
202,2
203,2
204,0
205,3
206,2
207,1
208,2
209,0
210,2
211,3
212,3
213,2
214,2
215,2
216,0
217,3
218,2
219,2
220,0
221,0
222,0
223,2
224,2
225,0
226,0
227,2
228,2
229,2
230,0
231,0
232,2
233,2
234,0
235,2
236,2
237,1
238,2
239,0
240,3
241,2
242,2
243,2
244,0
245,2
246,2
247,3
248,2
249,2
250,2
251,2
252,1
253,0
254,0
255,2
256,2
257,2
258,2
259,3
260,3
261,0
262,0
263,2
264,3
265,3
266,0
267,3
268,3
269,3
270,2
271,2
272,2
273,0
274,3
275,2
276,2
277,3
278,3
279,2
280,3
281,3
282,2
283,2
284,3
285,3
286,3
287,0
288,0
289,2
290,3
291,2
292,3
293,3
294,2
295,3
296,0
297,0
298,3
299,3
300,3
301,2
302,3
303,3
304,3
305,25
306,5
307,20
308,35
309,24
310,10
311,15
312,33
313,5
314,33
315,20
316,25
317,25
318,3
319,27
320,35
321,3
322,27
323,25
324,25
325,25
326,32
327,25
328,20
329,27
330,25
331,25
332,32
333,24
334,3
335,25
336,35
337,25
338,25
339,20
340,17
341,19
342,11
343,25
344,13
345,27
346,25
347,5
348,10
349,25
350,10
351,4
352,13
353,27
354,4
355,5
356,29
357,5
358,5
359,11
360,5
361,19
362,29
363,24
364,5
365,24
366,27
367,12
368,27
369,27
370,24
371,10
372,4
373,5
374,20
375,20
376,20
377,15
378,33
379,24
380,4
381,7
382,7
383,31
384,31
385,27
386,25
387,16
388,23
389,27
390,28
391,4
392,25
393,16
394,28
395,3
396,25
397,4
398,25
399,10
400,5
401,24
402,5
403,10
404,25
405,36
406,3
407,31
408,5
409,4
410,27
411,26
412,3
413,5
414,19
415,12
416,38
417,24
418,0
419,20
420,32
421,4
422,27
423,10
424,32
425,4
426,5
427,4
428,11
429,11
430,32
431,35
432,3
433,5
434,3
435,27
436,25
437,5
438,24
439,5
440,10
441,5
442,4
443,5
444,4
445,5
446,5
447,3
448,21
449,10
450,4
451,20
452,25
453,25
454,5
455,17
456,25
457,4
458,32
459,32
460,10
461,5
462,5
463,19
464,33
465,10
466,30
467,5
468,25
469,27
470,20
471,25
472,5
473,27
474,33
475,10
476,25
477,4
478,5
479,5
480,5
481,5
482,27
483,36
484,5
485,13
486,5
487,3
488,25
489,33
490,5
491,5
492,15
493,27
494,25
495,32
496,5
497,38
498,32
499,31
500,5
501,4
502,33
503,5
504,25
505,27
506,33
507,33
508,33
509,12
510,24
511,5
512,5
513,5
514,5
515,33
516,8
517,14
518,6
519,22
520,14
521,6
522,32
523,6
524,9
525,22
526,6
527,6
528,6
529,18
530,6
531,9
532,6
533,8
534,22
535,34
536,14
537,34
538,9
539,23
540,6
541,6
542,8
543,6
544,8
545,34
546,30
547,14
548,8
549,6
550,8
551,6
552,14
553,18
554,14
555,14
556,6
557,6
558,35
559,8
560,34
561,14
562,26
563,6
564,14
565,22
566,6
567,30
568,21
569,22
570,9
571,20
572,34
573,14
574,35
575,6
576,18
577,36
578,18
579,8
580,14
581,8
582,20
583,6
584,21
585,6
586,34
587,6
588,8
589,6
590,18
591,15
592,14
593,19
594,8
595,8
596,6
597,6
598,23
599,14
600,6
601,6
602,28
603,29
604,19
605,19
606,29
607,29
608,36
609,30
610,35
611,37
612,30
613,7
614,18
615,19
616,13
617,7
618,19
619,26
620,4
621,13
622,38
623,30
624,18
625,38
626,18
627,26
628,36
629,13
630,19
631,19
632,29
633,36
634,13
635,26
636,29
637,30
638,13
639,28
640,26
641,29
642,26
643,19
644,26
645,26
646,29
647,7
648,34
649,26
650,30
651,30
652,30
653,30
654,37
655,18
656,18
657,28
658,31
659,38
660,19
661,22
662,7
663,19
664,30
665,33
666,13
667,18
668,31
669,19
670,29
671,30
672,13
673,31
674,19
675,19
676,17
677,7
678,21
679,7
680,33
681,19
682,26
683,29
684,19
685,31
686,3
687,19
688,9
689,27
690,8
691,34
692,33
693,18
694,28
695,35
696,8
697,34
698,21
699,34
700,14
701,8
702,18
703,37
704,6
705,14
706,18
707,22
708,6
709,8
710,8
711,26
712,14
713,14
714,35
715,18
716,14
717,18
718,8
719,6
720,6
721,6
722,22
723,6
724,14
725,24
726,6
727,8
728,8
729,6
730,18
731,22
732,34
733,6
734,7
735,8
736,38
737,8
738,14
739,18
740,8
741,18
742,6
743,21
744,8
745,22
746,9
747,34
748,14
749,37
750,6
751,9
752,8
753,23
754,6
755,22
756,34
757,21
758,37
759,14
760,14
761,30
762,18
763,9
764,18
765,30
766,37
767,30
768,23
769,34
770,6
771,6
772,35
773,8
774,13
775,9
776,9
777,9
778,14
779,9
780,9
781,34
782,20
783,7
784,34
785,9
786,9
787,35
788,13
789,30
790,37
791,34
792,19
793,18
794,13
795,9
796,6
797,18
798,18
799,37
800,13
801,6
802,9
803,13
804,31
805,13
806,9
807,18
808,18
809,9
810,9
811,26
812,9
813,22
814,29
815,18
816,9
817,6
818,37
819,9
820,11
821,12
822,32
823,9
824,9
825,18
826,30
827,9
828,18
829,28
830,19
831,13
832,6
833,22
834,37
835,21
836,18
837,9
838,16
839,34
840,22
841,9
842,34
843,18
844,31
845,28
846,31
847,26
848,26
849,31
850,34
851,28
852,9
853,18
854,18
855,23
856,6
857,20
858,9
859,9
860,35
861,16
862,28
863,32
864,11
865,27
866,15
867,3
868,16
869,4
870,33
871,16
872,5
873,25
874,10
875,7
876,16
877,4
878,37
879,37
880,12
881,36
882,24
883,11
884,3
885,12
886,33
887,5
888,5
889,31
890,24
891,36
892,31
893,38
894,12
895,34
896,4
897,3
898,11
899,20
900,6
901,24
902,31
903,9
904,10
905,20
906,16
907,15
908,7
909,24
910,24
911,23
912,10
913,5
914,27
915,16
916,10
917,4
918,10
919,38
920,19
921,15
922,12
923,10
924,16
925,5
926,38
927,27
928,3
929,10
930,33
931,33
932,20
933,33
934,12
935,33
936,16
937,11
938,4
939,10
940,33
941,10
942,15
943,12
944,36
945,23
946,19
947,20
948,11
949,11
950,38
951,17
952,32
953,11
954,11
955,36
956,24
957,27
958,35
959,11
960,34
961,32
962,17
963,33
964,24
965,9
966,33
967,11
968,3
969,29
970,27
971,11
972,33
973,27
974,27
975,32
976,9
977,27
978,11
979,32
980,25
981,11
982,12
983,11
984,33
985,27
986,11
987,12
988,20
989,10
990,11
991,33
992,20
993,27
994,24
995,11
996,25
997,19
998,32
999,27
1000,5
1001,33
1002,32
1003,25
1004,24
1005,30
1006,11
1007,27
1008,5
1009,18
1010,25
1011,25
1012,17
1013,32
1014,10
1015,25
1016,27
1017,22
1018,27
1019,25
1020,27
1021,32
1022,9
1023,27
1024,21
1025,15
1026,11
1027,10
1028,16
1029,27
1030,12
1031,27
1032,12
1033,38
1034,33
1035,33
1036,10
1037,16
1038,12
1039,30
1040,12
1041,12
1042,28
1043,25
1044,12
1045,22
1046,17
1047,17
1048,19
1049,32
1050,17
1051,23
1052,10
1053,5
1054,38
1055,16
1056,11
1057,12
1058,12
1059,32
1060,5
1061,12
1062,12
1063,23
1064,12
1065,12
1066,38
1067,10
1068,24
1069,30
1070,12
1071,10
1072,13
1073,12
1074,3
1075,32
1076,36
1077,17
1078,12
1079,16
1080,36
1081,12
1082,36
1083,31
1084,22
1085,16
1086,25
1087,20
1088,3
1089,5
1090,16
1091,33
1092,10
1093,28
1094,38
1095,33
1096,12
1097,17
1098,10
1099,12
1100,16
1101,17
1102,33
1103,12
1104,33
1105,12
1106,17
1107,24
1108,12
1109,12
1110,5
1111,33
1112,12
1113,29
1114,14
1115,12
1116,33
1117,23
1118,13
1119,13
1120,13
1121,13
1122,13
1123,36
1124,18
1125,38
1126,31
1127,13
1128,31
1129,15
1130,29
1131,31
1132,20
1133,15
1134,15
1135,13
1136,29
1137,16
1138,29
1139,19
1140,7
1141,37
1142,31
1143,13
1144,13
1145,31
1146,31
1147,5
1148,15
1149,38
1150,28
1151,31
1152,34
1153,13
1154,13
1155,31
1156,31
1157,29
1158,13
1159,29
1160,31
1161,30
1162,18
1163,30
1164,29
1165,37
1166,29
1167,13
1168,15
1169,13
1170,36
1171,19
1172,7
1173,15
1174,13
1175,37
1176,30
1177,29
1178,29
1179,31
1180,9
1181,7
1182,30
1183,31
1184,13
1185,31
1186,26
1187,38
1188,36
1189,29
1190,37
1191,26
1192,38
1193,30
1194,30
1195,38
1196,37
1197,33
1198,22
1199,33
1200,13
1201,19
1202,31
1203,29
1204,26
1205,8
1206,26
1207,14
1208,8
1209,14
1210,19
1211,6
1212,32
1213,6
1214,6
1215,18
1216,6
1217,6
1218,14
1219,22
1220,22
1221,18
1222,6
1223,8
1224,8
1225,21
1226,17
1227,6
1228,6
1229,27
1230,22
1231,27
1232,22
1233,14
1234,9
1235,14
1236,6
1237,8
1238,18
1239,6
1240,18
1241,6
1242,19
1243,6
1244,6
1245,26
1246,6
1247,14
1248,27
1249,8
1250,6
1251,14
1252,8
1253,6
1254,8
1255,35
1256,6
1257,6
