,0
0,5
1,0
2,5
3,5
4,0
5,5
6,0
7,5
8,5
9,5
10,0
11,0
12,0
13,0
14,0
15,5
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,5
25,0
26,0
27,5
28,0
29,0
30,5
31,0
32,0
33,5
34,5
35,5
36,0
37,0
38,0
39,0
40,0
41,5
42,0
43,0
44,0
45,0
46,0
47,5
48,0
49,5
50,0
51,5
52,5
53,0
54,0
55,5
56,0
57,0
58,0
59,5
60,0
61,5
62,0
63,0
64,0
65,5
66,5
67,5
68,0
69,0
70,5
71,5
72,0
73,5
74,5
75,5
76,0
77,0
78,0
79,0
80,0
81,0
82,5
83,0
84,0
85,0
86,5
87,0
88,0
89,0
90,0
91,5
92,5
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,5
103,0
104,0
105,5
106,5
107,5
108,0
109,0
110,0
111,5
112,0
113,0
114,0
115,0
116,0
117,0
118,5
119,5
120,5
121,5
122,0
123,0
124,5
125,0
126,0
127,0
128,0
129,5
130,5
131,0
132,0
133,0
134,0
135,0
136,5
137,0
138,5
139,0
140,5
141,5
142,5
143,5
144,0
145,0
146,0
147,0
148,0
149,0
150,5
151,5
152,5
153,0
154,0
155,5
156,0
157,0
158,5
159,0
160,0
161,0
162,0
163,5
164,1
165,5
166,0
167,5
168,5
169,0
170,5
171,0
172,0
173,5
174,0
175,5
176,0
177,5
178,0
179,0
180,0
181,0
182,5
183,5
184,5
185,0
186,0
187,0
188,0
189,5
190,0
191,0
192,0
193,5
194,0
195,0
196,0
197,5
198,0
199,0
200,0
201,5
202,5
203,0
204,0
205,0
206,5
207,0
208,0
209,0
210,5
211,5
212,0
213,0
214,0
215,0
216,0
217,0
218,5
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,5
229,0
230,0
231,0
232,0
233,0
234,0
235,5
236,5
237,0
238,0
239,0
240,5
241,5
242,0
243,5
244,0
245,0
246,5
247,0
248,5
249,5
250,5
251,0
252,0
253,5
254,0
255,5
256,0
257,5
258,0
259,0
260,5
261,5
262,0
263,5
264,0
265,0
266,0
267,0
268,5
269,5
270,5
271,0
272,5
273,0
274,5
275,5
276,0
277,0
278,0
279,0
280,0
281,0
282,0
283,0
284,5
285,5
286,0
287,0
288,5
289,5
290,0
291,0
292,5
293,0
294,5
295,5
296,0
297,0
298,0
299,5
300,0
301,5
302,5
303,5
304,0
305,0
306,5
307,0
308,5
309,5
310,0
311,0
312,5
313,0
314,0
315,0
316,0
317,5
318,0
319,0
320,0
321,0
322,0
323,5
324,0
325,0
326,0
327,0
328,0
329,0
330,5
331,0
332,5
333,0
334,0
335,5
336,0
337,5
338,0
339,0
340,0
341,5
342,5
343,0
344,0
345,0
346,5
347,0
348,0
349,0
350,0
351,0
352,0
353,5
354,5
355,0
356,5
357,0
358,0
359,0
360,0
361,5
362,5
363,5
364,0
365,0
366,5
367,0
368,0
369,5
370,0
371,0
372,0
373,0
374,0
375,0
376,0
377,0
378,5
379,0
380,0
381,0
382,0
383,5
384,0
385,0
386,0
387,0
388,0
389,0
390,0
391,0
392,0
393,0
394,0
395,5
396,5
397,5
398,0
399,0
400,0
401,5
402,0
403,0
404,0
405,0
406,5
407,0
408,0
409,0
410,0
411,8
412,0
413,11
414,8
415,1
416,8
417,1
418,8
419,8
420,1
421,1
422,8
423,8
424,6
425,8
426,1
427,8
428,8
429,2
430,11
431,3
432,6
433,11
434,11
435,11
436,11
437,6
438,13
439,0
440,6
441,5
442,11
443,11
444,1
445,13
446,0
447,2
448,1
449,11
450,2
451,6
452,11
453,2
454,0
455,11
456,2
457,1
458,5
459,0
460,11
461,11
462,11
463,11
464,11
465,0
466,0
467,2
468,11
469,2
470,11
471,11
472,1
473,8
474,10
475,11
476,2
477,2
478,2
479,1
480,0
481,1
482,2
483,11
484,11
485,3
486,1
487,11
488,1
489,11
490,11
491,13
492,0
493,11
494,5
495,11
496,6
497,2
498,8
499,11
500,13
501,9
502,11
503,11
504,1
