,0
0,1
1,3
2,3
3,2
4,1
5,2
6,3
7,3
8,1
9,0
10,1
11,3
12,1
13,1
14,1
15,3
16,2
17,1
18,3
19,1
20,1
21,2
22,0
23,1
24,2
25,1
26,0
27,0
28,3
29,2
30,0
31,2
32,2
33,3
34,2
35,0
36,1
37,2
38,3
39,0
40,2
41,3
42,3
43,3
44,2
45,1
46,1
47,1
48,2
49,2
50,1
51,1
52,1
53,1
54,3
55,2
56,1
57,2
58,0
59,1
60,2
61,0
62,2
63,3
64,3
65,0
66,0
67,1
68,1
69,2
70,2
71,2
72,2
73,1
74,3
75,2
76,1
77,1
78,2
79,1
80,0
81,3
82,1
83,0
84,1
85,3
86,1
87,1
88,3
89,1
90,0
91,2
92,2
93,3
94,1
95,1
96,1
97,1
98,2
99,1
100,0
101,1
102,1
103,2
104,2
105,0
106,3
107,1
108,3
109,0
110,1
111,1
112,0
113,3
114,1
115,0
116,1
117,1
118,0
119,0
120,3
121,1
122,0
123,3
124,1
125,1
126,0
127,0
128,2
129,2
130,1
131,2
132,2
133,2
134,1
135,1
136,2
137,1
138,0
139,1
140,0
141,1
142,2
143,2
144,0
145,2
146,0
147,1
148,1
149,1
150,0
151,1
152,3
153,0
154,0
155,1
156,1
157,1
158,1
159,0
160,2
161,1
162,0
163,1
164,0
165,3
166,2
167,1
168,0
169,3
170,2
171,1
172,1
173,3
174,1
175,2
176,1
177,3
178,2
179,2
180,0
181,2
182,2
183,0
184,2
185,2
186,0
187,1
188,1
189,0
190,2
191,2
192,0
193,2
194,2
195,1
196,0
197,2
198,1
199,2
200,2
201,2
202,2
203,0
204,2
205,3
206,2
207,1
208,2
209,2
210,2
211,1
212,1
213,0
214,3
215,1
216,2
217,1
218,2
219,3
220,3
221,1
222,1
223,3
224,0
225,0
226,1
227,0
228,1
229,3
230,2
231,0
232,2
233,2
234,2
235,3
236,1
237,2
238,3
239,1
240,2
241,2
242,2
243,1
244,1
245,2
246,3
247,3
248,1
249,0
250,1
251,2
252,0
253,2
254,1
255,0
256,2
257,3
258,3
259,0
260,0
261,1
262,0
263,1
264,1
265,1
266,1
267,1
268,3
269,3
270,1
271,2
272,1
273,3
274,3
275,2
276,1
277,1
278,2
279,2
280,1
281,2
282,3
283,3
284,2
285,2
286,1
287,1
288,1
289,0
290,1
291,3
292,1
293,1
294,1
295,3
296,1
297,0
298,1
299,2
300,0
301,1
302,0
303,1
304,3
305,10
306,38
307,38
308,20
309,10
310,32
311,16
312,30
313,5
314,27
315,28
316,5
317,17
318,17
319,32
320,27
321,4
322,12
323,36
324,16
325,10
326,32
327,12
328,35
329,13
330,20
331,9
332,25
333,23
334,20
335,17
336,26
337,20
338,37
339,4
340,32
341,19
342,27
343,38
344,22
345,19
346,10
347,32
348,4
349,36
350,5
351,32
352,30
353,4
354,32
355,4
356,28
357,17
358,38
359,25
360,5
361,19
362,5
363,27
364,35
365,4
366,4
367,20
368,38
369,38
370,25
371,26
372,24
373,17
374,31
375,38
376,33
377,32
378,3
379,25
380,38
381,29
382,6
383,5
384,29
385,27
386,10
387,7
388,25
389,4
390,12
391,20
392,25
393,20
394,26
395,36
396,25
397,10
398,20
399,20
400,5
401,13
402,3
403,31
404,16
405,38
406,31
407,32
408,27
409,27
410,32
411,4
412,4
413,4
414,30
415,25
416,35
417,21
418,36
419,11
420,12
421,3
422,36
423,19
424,12
425,4
426,29
427,4
428,24
429,16
430,10
431,4
432,4
433,38
434,31
435,24
436,15
437,5
438,17
439,33
440,13
441,14
442,38
443,10
444,4
445,11
446,15
447,32
448,32
449,30
450,3
451,4
452,25
453,38
454,4
455,38
456,36
457,34
458,10
459,18
460,5
461,5
462,17
463,7
464,21
465,26
466,32
467,24
468,36
469,10
470,3
471,17
472,23
473,32
474,30
475,38
476,16
477,37
478,11
479,11
480,10
481,5
482,14
483,35
484,38
485,10
486,32
487,35
488,4
489,27
490,10
491,22
492,15
493,10
494,36
495,13
496,5
497,4
498,28
499,25
500,6
501,4
502,22
503,4
504,11
505,32
506,3
507,11
508,22
509,15
510,23
511,25
512,20
513,5
514,17
515,25
516,8
517,18
518,34
519,18
520,21
521,18
522,36
523,18
524,36
525,21
526,9
527,6
528,6
529,18
530,14
531,9
532,18
533,6
534,9
535,18
536,6
537,28
538,18
539,18
540,37
541,14
542,27
543,14
544,8
545,12
546,30
547,9
548,8
549,8
550,8
551,14
552,18
553,8
554,6
555,36
556,36
557,6
558,21
559,14
560,6
561,8
562,31
563,34
564,14
565,8
566,22
567,14
568,6
569,23
570,14
571,20
572,22
573,14
574,18
575,8
576,18
577,8
578,18
579,8
580,18
581,23
582,21
583,8
584,17
585,6
586,8
587,9
588,22
589,6
590,8
591,26
592,36
593,31
594,14
595,8
596,6
597,21
598,14
599,23
600,6
601,18
602,13
603,26
604,7
605,19
606,19
607,19
608,7
609,26
610,9
611,7
612,7
613,34
614,15
615,19
616,19
617,13
618,30
619,28
620,13
621,30
622,7
623,26
624,19
625,32
626,19
627,7
628,13
629,12
630,7
631,30
632,3
633,7
634,38
635,30
636,15
637,7
638,19
639,37
640,7
641,26
642,30
643,19
644,10
645,7
646,13
647,31
648,34
649,19
650,7
651,7
652,29
653,30
654,30
655,29
656,28
657,26
658,9
659,29
660,7
661,33
662,29
663,19
664,18
665,28
666,31
667,7
668,7
669,18
670,13
671,28
672,28
673,7
674,26
675,29
676,18
677,7
678,9
679,26
680,14
681,30
682,7
683,24
684,14
685,15
686,27
687,7
688,37
689,23
690,22
691,8
692,38
693,6
694,7
695,8
696,18
697,37
698,6
699,36
700,9
701,9
702,38
703,18
704,9
705,36
706,14
707,23
708,6
709,8
710,37
711,9
712,8
713,34
714,35
715,18
716,36
717,18
718,30
719,38
720,8
721,32
722,14
723,34
724,38
725,5
726,6
727,34
728,8
729,14
730,37
731,20
732,34
733,6
734,28
735,27
736,38
737,18
738,14
739,9
740,22
741,6
742,8
743,19
744,9
745,37
746,21
747,9
748,18
749,26
750,18
751,23
752,30
753,6
754,8
755,6
756,34
757,6
758,19
759,14
760,9
761,30
762,6
763,34
764,9
765,15
766,31
767,8
768,23
769,31
770,18
771,6
772,24
773,18
774,14
775,18
776,9
777,18
778,9
779,34
780,9
781,14
782,38
783,19
784,8
785,6
786,14
787,6
788,15
789,22
790,12
791,22
792,19
793,26
794,36
795,6
796,18
797,9
798,14
799,17
800,30
801,21
802,8
803,13
804,9
805,14
806,8
807,18
808,6
809,21
810,18
811,38
812,18
813,33
814,18
815,22
816,8
817,8
818,18
819,9
820,30
821,32
822,16
823,34
824,21
825,22
826,29
827,36
828,27
829,18
830,35
831,31
832,14
833,6
834,37
835,6
836,37
837,9
838,26
839,8
840,4
841,18
842,38
843,8
844,19
845,6
846,26
847,14
848,8
849,32
850,14
851,18
852,9
853,18
854,8
855,38
856,36
857,9
858,9
859,21
860,15
861,12
862,25
863,34
864,8
865,35
866,32
867,32
868,21
869,4
870,32
871,11
872,10
873,4
874,38
875,4
876,33
877,3
878,21
879,28
880,5
881,32
882,10
883,34
884,4
885,23
886,23
887,32
888,11
889,15
890,11
891,14
892,26
893,27
894,24
895,22
896,16
897,24
898,37
899,27
900,33
901,32
902,38
903,13
904,13
905,20
906,25
907,31
908,30
909,4
910,9
911,10
912,38
913,12
914,27
915,27
916,12
917,25
918,3
919,8
920,32
921,24
922,25
923,38
924,10
925,20
926,32
927,12
928,25
929,20
930,33
931,37
932,10
933,24
934,10
935,25
936,10
937,5
938,38
939,32
940,27
941,10
942,36
943,4
944,3
945,10
946,31
947,26
948,16
949,34
950,9
951,25
952,10
953,20
954,17
955,15
956,32
957,27
958,28
959,7
960,38
961,24
962,17
963,4
964,16
965,9
966,10
967,11
968,36
969,20
970,25
971,33
972,33
973,24
974,25
975,25
976,19
977,24
978,16
979,29
980,17
981,25
982,16
983,27
984,21
985,11
986,11
987,10
988,11
989,36
990,22
991,25
992,13
993,11
994,25
995,21
996,20
997,26
998,4
999,12
1000,5
1001,5
1002,5
1003,10
1004,30
1005,28
1006,34
1007,27
1008,36
1009,20
1010,23
1011,20
1012,18
1013,36
1014,35
1015,35
1016,36
1017,33
1018,4
1019,27
1020,31
1021,5
1022,22
1023,30
1024,17
1025,15
1026,5
1027,20
1028,25
1029,25
1030,21
1031,5
1032,4
1033,33
1034,25
1035,32
1036,17
1037,16
1038,31
1039,23
1040,22
1041,12
1042,25
1043,24
1044,37
1045,12
1046,24
1047,23
1048,4
1049,23
1050,21
1051,26
1052,9
1053,38
1054,38
1055,25
1056,23
1057,25
1058,12
1059,17
1060,10
1061,20
1062,28
1063,8
1064,33
1065,5
1066,17
1067,33
1068,33
1069,38
1070,35
1071,3
1072,33
1073,24
1074,16
1075,11
1076,31
1077,12
1078,24
1079,16
1080,11
1081,20
1082,36
1083,13
1084,20
1085,38
1086,25
1087,4
1088,10
1089,24
1090,35
1091,24
1092,38
1093,25
1094,22
1095,3
1096,24
1097,16
1098,3
1099,32
1100,20
1101,25
1102,36
1103,36
1104,15
1105,6
1106,4
1107,4
1108,38
1109,33
1110,33
1111,12
1112,20
1113,38
1114,20
1115,22
1116,31
1117,6
1118,30
1119,29
1120,23
1121,29
1122,13
1123,13
1124,3
1125,31
1126,29
1127,36
1128,31
1129,31
1130,31
1131,38
1132,19
1133,15
1134,13
1135,28
1136,5
1137,19
1138,28
1139,15
1140,34
1141,28
1142,29
1143,29
1144,36
1145,4
1146,26
1147,16
1148,15
1149,4
1150,29
1151,26
1152,38
1153,23
1154,36
1155,23
1156,30
1157,20
1158,13
1159,31
1160,31
1161,27
1162,13
1163,23
1164,36
1165,9
1166,29
1167,7
1168,15
1169,36
1170,21
1171,30
1172,15
1173,7
1174,7
1175,31
1176,15
1177,29
1178,13
1179,8
1180,19
1181,26
1182,31
1183,28
1184,26
1185,19
1186,29
1187,33
1188,31
1189,11
1190,28
1191,35
1192,32
1193,14
1194,30
1195,6
1196,7
1197,19
1198,28
1199,9
1200,13
1201,19
1202,23
1203,13
1204,18
1205,37
1206,26
1207,6
1208,8
1209,14
1210,28
1211,12
1212,37
1213,6
1214,21
1215,18
1216,14
1217,9
1218,6
1219,22
1220,10
1221,14
1222,8
1223,14
1224,14
1225,24
1226,20
1227,18
1228,8
1229,21
1230,17
1231,9
1232,23
1233,14
1234,25
1235,36
1236,6
1237,31
1238,14
1239,6
1240,6
1241,14
1242,37
1243,20
1244,6
1245,22
1246,6
1247,6
1248,28
1249,9
1250,6
1251,8
1252,14
1253,18
1254,7
1255,6
1256,6
1257,9
